Time                        Note
211.83673469387756            A#5
212.01326530612246            D#4
212.18979591836734            A#5
212.36632653061224            A#4
212.54285714285714            F#4
212.71938775510205            F#4
212.89591836734695            F#5
213.07244897959183            F#4
213.24897959183673            F#4
213.42551020408163            D#2
213.60204081632654            C#4
213.77857142857144            D#4
213.9551020408163            F#4
214.13163265306122            F4
214.30816326530612            D2
214.48469387755102            C#5
214.66122448979593            C#5
214.83775510204083            F5
215.0142857142857            G#4
215.1908163265306            D#2
215.3673469387755            C#4
215.54387755102042            C#4
215.72040816326532            F4
215.8969387755102            F#4
216.0734693877551            D#4
216.25            F4
216.4265306122449            C#3
216.6030612244898            C#4
216.77959183673468            D#5
216.95612244897958            D#6
217.1326530612245            D#4
217.3091836734694            A#4
217.4857142857143            A#4
217.66224489795917            A#4
217.83877551020407            D#4
218.01530612244898            A#4
218.19183673469388            F#5
218.36836734693878            F#4
218.5448979591837            F#4
218.72142857142856            F#4
218.89795918367346            F#4
219.07448979591837            F#4
219.25102040816327            F#4
219.42755102040817            D#4
219.60408163265305            F#4
219.78061224489795            F4
219.95714285714286            D#2
220.13367346938776            C#4
220.31020408163266            C#4
220.48673469387754            C#4
220.66326530612244            G#4
220.83979591836734            G#2
221.01632653061225            C#4
221.19285714285715            G#2
221.36938775510205            F4
221.54591836734693            C#4
221.72244897959183            F3
221.89897959183673            C#4
222.07551020408164            F#4
222.25204081632654            F#4
222.42857142857142            F#4
222.60510204081632            D#5
222.78163265306122            A#5
222.95816326530613            A#3
223.13469387755103            A#5
223.3112244897959            D#4
223.4877551020408            A#4
223.6642857142857            D6
223.84081632653061            C7
224.01734693877552            F#5
224.19387755102042            C#3
224.3704081632653            F#4
224.5469387755102            F#4
224.7234693877551            C#4
224.9            C#4
225.0765306122449            D#4
225.25306122448978            F#5
225.4295918367347            F4
225.6061224489796            F#5
225.7826530612245            F5
225.9591836734694            C#4
226.13571428571427            C#3
226.31224489795918            G#4
226.48877551020408            F4
226.66530612244898            F4
226.84183673469389            C#4
227.0183673469388            F5
227.19489795918366            F5
227.37142857142857            D#3
227.54795918367347            F#2
227.72448979591837            C#3
227.90102040816328            C#6
228.07755102040815            D#4
228.25408163265305            D#5
228.43061224489796            D#4
228.60714285714286            G#4
228.78367346938776            A#5
228.96020408163264            B2
229.13673469387754            A#4
229.31326530612245            F#2
229.48979591836735            F#5
229.66632653061225            F#4
229.84285714285716            A#4
230.01938775510203            F#4
230.19591836734693            F#2
230.37244897959184            F#2
230.54897959183674            F#4
230.72551020408164            D#4
230.90204081632652            F#4
231.07857142857142            F4
231.25510204081633            G#4
231.43163265306123            G#4
231.60816326530613            C#4
231.784693877551            F5
231.9612244897959            G#4
232.1377551020408            F5
232.31428571428572            G#2
232.49081632653062            F5
232.66734693877552            G#2
232.8438775510204            F5
233.0204081632653            F5
233.1969387755102            D#5
233.3734693877551            F#4
233.55            F#4
233.7265306122449            G#2
233.9030612244898            D#5
234.0795918367347            D#5
234.2561224489796            A#5
234.4326530612245            D#5
234.60918367346937            A2
234.78571428571428            A#4
234.96224489795918            C7
235.13877551020408            F#5
235.315306122449            F#5
235.4918367346939            D6
235.66836734693877            F#4
235.84489795918367            D#2
236.02142857142857            C#4
236.19795918367348            C#4
236.37448979591838            D#4
236.55102040816325            F4
236.72755102040816            F#5
236.90408163265306            F#4
237.08061224489796            G#5
237.25714285714287            G#5
237.43367346938774            D#5
237.61020408163265            D#2
237.78673469387755            G#5
237.96326530612245            C#4
238.13979591836735            F4
238.31632653061226            F#4
238.49285714285713            D#4
238.66938775510204            F4
238.84591836734694            C#3
239.02244897959184            C#3
239.19897959183675            C#4
239.37551020408162            D#6
239.55204081632652            D#6
239.72857142857143            A#5
239.90510204081633            A#4
240.08163265306123            A#4
240.2581632653061            A#4
240.434693877551            A#4
240.61122448979592            G2
240.78775510204082            F#5
240.96428571428572            F#4
241.14081632653063            F#4
241.3173469387755            F#4
241.4938775510204            F#4
241.6704081632653            F#5
241.8469387755102            D#4
242.0234693877551            D#4
242.2            F4
242.3765306122449            D#2
242.5530612244898            G#4
242.7295918367347            A#2
242.9061224489796            C#4
243.08265306122448            G#4
243.25918367346938            G#2
243.43571428571428            C#4
243.6122448979592            G#2
243.7887755102041            G#4
243.965306122449            C#4
244.14183673469387            C5
244.31836734693877            F5
244.49489795918367            C#4
244.67142857142858            F#4
244.84795918367348            F#4
245.02448979591836            D#7
245.20102040816326            D#4
245.37755102040816            A#3
245.55408163265307            G#4
245.73061224489797            A#4
245.90714285714284            A#4
246.08367346938775            A#4
246.26020408163265            C7
246.43673469387755            F#5
246.61326530612246            A#4
246.78979591836736            F#4
246.96632653061224            F#4
247.14285714285714            C#4
247.31938775510204            C#5
247.49591836734695            D#5
247.67244897959185            F#5
247.84897959183672            F4
248.02551020408163            F5
248.20204081632653            F5
248.37857142857143            D#2
248.55510204081634            F5
248.7316326530612            G#4
248.90816326530611            A#2
249.08469387755102            F#5
249.26122448979592            C3
249.43775510204082            F5
249.61428571428573            F5
249.7908163265306            D#3
249.9673469387755            C#3
250.1438775510204            C#3
250.3204081632653            G#6
250.49693877551022            D#4
250.6734693877551            G#6
250.85            A6
251.0265306122449            G#6
251.2030612244898            A6
251.3795918367347            G#6
251.55612244897958            A6
251.73265306122448            G#6
251.90918367346939            A#5
252.0857142857143            A#5
252.2622448979592            A#5
252.4387755102041            A#5
252.61530612244897            A#5
252.79183673469387            A#5
252.96836734693878            A#5
253.14489795918368            G#6
253.32142857142858            G#4
253.49795918367346            D#4
253.67448979591836            D#4
253.85102040816327            D#4
254.02755102040817            D#4
254.20408163265307            D#4
254.38061224489795            D#4
254.55714285714285            B4
254.73367346938775            B4
254.91020408163266            B4
255.08673469387756            B4
255.26326530612246            D#4
255.43979591836734            D#4
255.61632653061224            D5
255.79285714285714            D5
255.96938775510205            A#4
256.14591836734695            F4
256.32244897959185            D#5
256.49897959183676            F4
256.67551020408166            D5
256.8520408163265            D5
257.0285714285714            G#4
257.2051020408163            G#4
257.3816326530612            A#4
257.5581632653061            A#2
257.734693877551            D#4
257.9112244897959            D#4
258.08775510204083            D#4
258.26428571428573            D#4
258.44081632653064            G#4
258.6173469387755            A#4
258.7938775510204            B4
258.9704081632653            B4
259.1469387755102            B4
259.3234693877551            B4
259.5            G#4
259.6765306122449            G#2
259.8530612244898            D4
260.0295918367347            D4
260.2061224489796            D4
260.3826530612245            G2
260.55918367346936            G4
260.73571428571427            G4
260.91224489795917            G2
261.0887755102041            G2
261.265306122449            G2
261.4418367346939            G2
261.6183673469388            D4
261.7948979591837            D#4
261.9714285714286            D#4
262.1479591836735            D#4
262.32448979591834            D#4
262.50102040816324            D#4
262.67755102040815            D#4
262.85408163265305            D#4
263.03061224489795            D#4
263.20714285714286            D#5
263.38367346938776            D#4
263.56020408163266            D#4
263.73673469387757            D#4
263.91326530612247            D#4
264.0897959183674            A#3
264.2663265306122            A#3
264.4428571428571            A#3
264.619387755102            A#3
264.7959183673469            D5
264.97244897959183            D#5
265.14897959183673            D4
265.32551020408164            D5
265.50204081632654            D#5
265.67857142857144            D#5
265.85510204081635            D5
266.03163265306125            D#4
266.2081632653061            D#4
266.384693877551            D#4
266.5612244897959            D#4
266.7377551020408            G#4
266.9142857142857            G#4
267.0908163265306            G#4
267.2673469387755            F#5
267.4438775510204            F#5
267.6204081632653            F#5
267.7969387755102            D#4
267.9734693877551            D#4
268.15            G4
268.3265306122449            D4
268.5030612244898            D4
268.6795918367347            D4
268.8561224489796            D4
269.0326530612245            D4
269.2091836734694            D4
269.3857142857143            D4
269.5622448979592            D4
269.7387755102041            D5
269.91530612244895            D4
270.09183673469386            G2
270.26836734693876            D#5
270.44489795918366            G#4
270.62142857142857            F4
270.79795918367347            A#4
270.9744897959184            G#2
271.1510204081633            D#4
271.3275510204082            D#4
271.5040816326531            D#5
271.680612244898            D#5
271.85714285714283            D#5
272.03367346938774            D#4
272.21020408163264            D#4
272.38673469387754            A#4
272.56326530612245            A#3
272.73979591836735            A#3
272.91632653061225            A#3
273.09285714285716            A#3
273.26938775510206            D4
273.44591836734696            D5
273.6224489795918            D5
273.7989795918367            D4
273.9755102040816            D4
274.1520408163265            F4
274.3285714285714            F4
274.5051020408163            D#4
274.68163265306123            G#4
274.85816326530613            G#4
275.03469387755104            D#4
275.21122448979594            D#4
275.38775510204084            D#4
275.5642857142857            F#5
275.7408163265306            F#5
275.9173469387755            D#5
276.0938775510204            F#5
276.2704081632653            G#4
276.4469387755102            G#4
276.6234693877551            G4
276.8            D4
276.9765306122449            G2
277.1530612244898            G4
277.3295918367347            D4
277.50612244897957            D4
277.68265306122447            D5
277.8591836734694            D4
278.0357142857143            D4
278.2122448979592            D4
278.3887755102041            D4
278.565306122449            D4
278.7418367346939            A#4
278.9183673469388            D#4
279.0948979591837            B4
279.27142857142854            A#4
279.44795918367345            D#4
279.62448979591835            D#4
279.80102040816325            A#4
279.97755102040816            A#4
280.15408163265306            B4
280.33061224489796            D#4
280.50714285714287            D#4
280.68367346938777            D#4
280.8602040816327            A#4
281.0367346938776            A#3
281.2132653061224            A#3
281.3897959183673            A#3
281.56632653061223            A#3
281.74285714285713            G#4
281.91938775510204            A#4
282.09591836734694            D4
282.27244897959184            D4
282.44897959183675            D4
282.62551020408165            F5
282.80204081632655            F4
282.97857142857146            D#4
283.1551020408163            D#4
283.3316326530612            G#4
283.5081632653061            G#4
283.684693877551            D#4
283.8612244897959            D#4
284.0377551020408            G#4
284.2142857142857            G#4
284.3908163265306            G#4
284.56734693877553            G#4
284.74387755102043            D#4
284.9204081632653            G#2
285.0969387755102            G2
285.2734693877551            D5
285.45            G4
285.6265306122449            D4
285.8030612244898            D5
285.9795918367347            D4
286.1561224489796            D5
286.3326530612245            D5
286.5091836734694            D5
286.6857142857143            D4
286.86224489795916            D4
287.03877551020406            A#4
287.21530612244896            A#4
287.39183673469387            D#4
287.56836734693877            D#4
287.7448979591837            D#4
287.9214285714286            D#4
288.0979591836735            G4
288.2744897959184            A#4
288.4510204081633            A#4
288.6275510204082            B4
288.80408163265304            B4
288.98061224489794            D#4
289.15714285714284            D#4
289.33367346938775            G#4
289.51020408163265            A#3
289.68673469387755            A#3
289.86326530612246            A#3
290.03979591836736            D#5
290.21632653061226            A#4
290.39285714285717            A#4
290.569387755102            D4
290.7459183673469            D#5
290.9224489795918            A#4
291.0989795918367            F5
291.2755102040816            A#4
291.45204081632653            D#4
291.62857142857143            D#4
291.80510204081634            D#4
291.98163265306124            G#4
292.15816326530614            G#4
292.33469387755105            F4
292.5112244897959            F#5
292.6877551020408            F#5
292.8642857142857            F#5
293.0408163265306            F#5
293.2173469387755            A#4
293.3938775510204            D#4
293.5704081632653            F4
293.7469387755102            G4
293.9234693877551            G4
294.1            G4
294.2765306122449            A4
294.4530612244898            D4
294.6295918367347            D4
294.8061224489796            A4
294.9826530612245            D4
295.1591836734694            A4
295.3357142857143            G4
295.5122448979592            A#4
295.6887755102041            D#4
295.865306122449            B4
296.0418367346939            B4
296.21836734693875            G#4
296.39489795918365            D#4
296.57142857142856            A#4
296.74795918367346            A#4
296.92448979591836            D#4
297.10102040816327            D#4
297.27755102040817            D#4
297.4540816326531            D#4
297.630612244898            G#4
297.8071428571429            G#4
297.9836734693878            A#3
298.1602040816326            A#4
298.33673469387753            D4
298.51326530612243            A#4
298.68979591836734            A#4
298.86632653061224            A#4
299.04285714285714            D4
299.21938775510205            A#4
299.39591836734695            A#4
299.57244897959185            F5
299.74897959183676            G#4
299.92551020408166            D#4
300.1020408163265            D#4
300.2785714285714            D#4
300.4551020408163            G#4
300.6316326530612            G#4
300.8081632653061            F4
300.984693877551            F#4
301.1612244897959            G2
301.33775510204083            G2
301.51428571428573            D#4
301.69081632653064            D#4
301.8673469387755            G#4
302.0438775510204            E4
302.2204081632653            A2
302.3969387755102            E4
302.5734693877551            A4
302.75            E4
302.9265306122449            E5
303.1030612244898            E4
303.2795918367347            A4
303.4561224489796            E4
303.6326530612245            A4
303.80918367346936            A4
303.98571428571427            A4
304.16224489795917            A4
304.3387755102041            A4
304.515306122449            E4
304.6918367346939            A4
304.8683673469388            E4
305.0448979591837            A4
305.2214285714286            A4
305.3979591836735            A3
305.57448979591834            A4
305.75102040816324            A4
305.92755102040815            A3
306.10408163265305            E4
306.28061224489795            A4
306.45714285714286            E4
306.63367346938776            A3
306.81020408163266            E4
306.98673469387757            A3
307.16326530612247            A2
307.3397959183674            A2
307.5163265306122            A2
307.6928571428571            A2
307.869387755102            A2
308.0459183673469            A3
308.22244897959183            A3
308.39897959183673            A3
308.57551020408164            A3
308.75204081632654            A3
308.92857142857144            A3
309.10510204081635            A3
309.28163265306125            A3
309.4581632653061            A3
309.634693877551            A3
309.8112244897959            A3
309.9877551020408            C4
310.1642857142857            C4
310.3408163265306            C4
310.5173469387755            C4
310.6938775510204            C4
310.8704081632653            C4
311.0469387755102            C4
311.2234693877551            C4
311.4            C4
311.5765306122449            C4
311.7530612244898            C4
311.9295918367347            C4
312.1061224489796            D9
312.2826530612245            G#9
312.4591836734694            G9
312.6357142857143            G9
312.8122448979592            C9
312.9887755102041            D9
313.16530612244895            F9
313.34183673469386            E9
313.51836734693876            E9
313.69489795918366            F#9
313.87142857142857            F9
314.04795918367347            E9
314.2244897959184            C#9
314.4010204081633            E9
314.5775510204082            F9
314.7540816326531            G9
314.930612244898            F9
315.10714285714283            F9
315.28367346938774            C#9
315.46020408163264            D9
315.63673469387754            C#9
315.81326530612245            C#9
315.98979591836735            A9
316.16632653061225            G9
316.34285714285716            F#9
